TotalReturn,MinReturn,Time,Entropy,LossAfter,StdReturn,Perplexity,MeanKL,MaxKL,Iteration,ValueLoss,AverageReturn,LossBefore,NofTrajectories,ItrTime,MaxReturn
197.97,1.29,208329.50274848938,0.993671,-1.41971,16.9707814622,2.70113,1.3206,7.94919,18356,19.4642,24.74625,-0.606863,2048,10.698388814926147,50.94
173.23,5.43,208340.82325172424,0.997703,-3.11371,10.3693176457,2.71204,1.46761,4.47417,18357,9.02519,21.65375,-2.98903,2048,11.312696933746338,35.51
238.69,13.1,208352.41322374344,1.04637,-0.716262,12.1973674798,2.84729,1.43694,8.067,18358,13.5089,29.83625,-0.57252,2048,11.582202196121216,50.99
223.58,2.2,208363.78440499306,1.03665,1.51187,15.5438265479,2.81975,1.52682,6.44874,18359,13.7784,27.9475,2.12566,2048,11.3629310131073,50.9
199.21,5.83,208374.88463568687,1.0334,1.49092,16.2454343105,2.8106,1.53203,6.44208,18360,19.3725,24.90125,1.83067,2048,11.093311309814453,52.19
283.79,11.06,208385.71990728378,1.0247,4.96492,21.7786942546,2.78625,1.251,6.19185,18361,29.3925,35.47375,5.68587,2048,10.827610731124878,76.32
204.33,1.67,208397.06550979614,1.02717,1.3656,10.8227866531,2.79315,1.41022,7.34815,18362,17.1552,25.54125,1.4671,2048,11.338516473770142,36.04
238.77,6.32,208407.77300477028,1.02729,2.23345,12.8125562804,2.79349,1.0851,7.35085,18363,16.481,29.84625,2.39105,2048,10.69948410987854,46.07
216.05,1.29,208418.6857638359,0.986156,-2.97487,18.5339141424,2.68091,1.42171,8.58733,18364,12.7484,27.00625,-2.83908,2048,10.905803680419922,55.89
202.76,12.5,208430.55579209328,1.00595,-2.8475,9.07950576849,2.7345,1.33252,5.8835,18365,13.0403,25.345,-2.61308,2048,11.863062381744385,36.55
264.05,2.59,208442.1185913086,1.05122,1.36971,14.3799164962,2.86113,1.24812,6.48234,18366,32.0018,33.00625,1.68975,2048,11.555587768554688,50.78
213.3,15.89,208453.20085406303,1.07843,-1.73148,6.34409912832,2.94007,1.31555,7.23311,18367,10.8372,26.6625,-1.44932,2048,11.075194358825684,35.55
224.04,10.92,208464.6163341999,1.03755,2.29967,11.0236552468,2.82228,1.40019,5.24924,18368,20.9285,28.005,2.62474,2048,11.408261775970459,40.87
232.22,20.6,208475.57266545296,1.03732,-0.568866,4.29871128944,2.82164,1.15153,7.24086,18369,14.0046,29.0275,-0.39301,2048,10.948909759521484,35.68
222.29,2.16,208487.17955112457,1.01919,0.233404,13.69579218,2.77096,1.52342,6.21948,18370,17.1896,27.78625,0.422171,2048,11.599851131439209,45.74
209.66,1.64,208499.28518509865,1.04212,1.3096,20.9323504115,2.83523,1.21625,6.33682,18371,22.0418,26.2075,1.61621,2048,12.098569393157959,61.04
176.73,1.16,208511.24255752563,1.01065,-5.17796,11.8831545028,2.74739,1.42807,7.24445,18372,14.301,22.09125,-4.96559,2048,11.95036005973816,40.98
201.63,2.27,208522.85544252396,1.02059,-4.05989,17.3211625891,2.77484,1.33241,6.18745,18373,15.3231,25.20375,-3.78844,2048,11.605375289916992,55.56
260.66,11.88,208534.0085003376,1.03578,4.97508,10.6266313454,2.81732,1.06691,5.92984,18374,22.693,32.5825,5.59165,2048,11.145764827728271,46.23
205.31,12.27,208546.26860809326,1.07296,-0.577658,9.15935578725,2.92401,1.34666,6.10256,18375,11.1494,25.66375,-0.434482,2048,12.252896070480347,40.9
245.04,16.31,208557.83414912224,1.04081,1.10649,14.4319342086,2.83151,1.25487,8.12906,18376,19.7108,30.63,1.13709,2048,11.557570934295654,61.4
243.6,1.68,208569.3398656845,1.00639,-0.882367,14.3543320987,2.73571,1.46578,8.22128,18377,19.4408,30.45,-0.791025,2048,11.497740745544434,45.73
199.52,3.85,208581.46173930168,1.00871,-3.41382,13.5249399259,2.74207,1.35252,7.81335,18378,11.586,24.94,-3.20515,2048,12.114895105361938,45.61
238.87,7.24,208592.05789995193,1.03038,-0.720986,16.6284510986,2.80213,1.07999,8.15855,18379,18.117,29.85875,-0.426236,2048,10.589189767837524,55.65
198.09,5.68,208603.38930940628,1.03746,-4.79466,17.9393432415,2.82204,1.4743,7.15815,18380,18.037,24.76125,-4.64296,2048,11.324353456497192,61.86
159.53,3.54,208614.07321166992,0.998641,-1.98276,9.77726372445,2.71459,1.33397,7.17811,18381,7.91722,19.94125,-1.90875,2048,10.676210641860962,35.58
287.29,10.94,208625.5558347702,1.0093,4.50716,12.3222404999,2.74369,1.46172,5.33691,18382,13.2381,35.91125,4.63495,2048,11.474527835845947,56.37
253.03,7.14,208636.24631524086,1.04463,4.73492,16.0832237421,2.84235,1.3658,6.79317,18383,21.0013,31.62875,4.9522,2048,10.683430671691895,56.37
202.44,2.49,208647.87471532822,1.03666,-0.994583,11.3451189945,2.81978,1.3492,5.54314,18384,8.91581,25.305,-0.899269,2048,11.620246887207031,40.62
185.57,10.83,208659.2707555294,1.02546,0.314555,8.76467760032,2.78837,1.24082,6.26993,18385,10.974,23.19625,0.500409,2048,11.389021158218384,35.98
233.92,0.86,208669.99880504608,1.00725,0.712361,16.4884163885,2.73807,1.20172,7.85841,18386,23.5081,29.24,0.986179,2048,10.720317840576172,50.54
189.98,0.88,208681.62610459328,1.02157,1.33249,12.4211490511,2.77754,1.35043,8.20491,18387,11.4549,23.7475,1.71534,2048,11.62012767791748,45.93
188.13,1.12,208692.26527523994,1.03043,-7.85375,15.1736283874,2.80226,1.33511,6.13404,18388,23.5134,23.51625,-7.66204,2048,10.632178544998169,45.89
198.66,6.62,208703.5724465847,1.03569,-2.18625,13.3794149255,2.81706,1.36608,7.38097,18389,12.4455,24.8325,-1.80374,2048,11.3001127243042,45.73
149.79,5.71,208714.8324251175,1.00634,-6.49141,7.47282064802,2.73557,1.51867,4.97738,18390,12.1471,18.72375,-6.36225,2048,11.25291657447815,25.75
237.67,6.18,208725.48947167397,1.05273,2.94774,20.7863972573,2.86548,1.17401,7.73554,18391,19.5414,29.70875,3.11121,2048,10.650030136108398,60.97
202.52,10.79,208736.1553416252,1.01142,0.378552,9.8017485685,2.7495,1.42513,5.89353,18392,9.73898,25.315,0.498503,2048,10.659461259841919,40.81
222.27,12.26,208746.61555480957,0.994496,-2.58928,8.70101709213,2.70336,1.56117,5.17968,18393,12.129,27.78375,-2.43284,2048,10.453282833099365,40.61
223.47,1.49,208757.8171288967,1.01649,1.90543,12.7735458443,2.76347,1.30172,5.84613,18394,14.2199,27.93375,2.04417,2048,11.194535970687866,45.8
189.46,0.54,208768.57798147202,1.03432,-2.11232,24.0517191433,2.81318,1.18893,6.24349,18395,23.746,23.6825,-0.959092,2048,10.753788709640503,61.08
199.81,3.57,208779.25921082497,1.02251,-0.615013,11.8631203078,2.78017,1.41945,6.76945,18396,11.2905,24.97625,-0.464937,2048,10.674118757247925,41.08
201.7,15.74,208790.85183143616,1.04534,-1.48715,7.10758353802,2.84436,1.11483,7.8425,18397,12.5464,25.2125,-1.18161,2048,11.585644006729126,37.29
240.13,20.56,208802.0621817112,1.03638,-0.957134,9.88481782521,2.81899,1.38777,6.84607,18398,23.5608,30.01625,-0.885348,2048,11.203083276748657,50.82
237.25,0.86,208813.43432807922,1.03692,1.20086,16.9637009063,2.8205,1.19649,5.96944,18399,25.4546,29.65625,1.43122,2048,11.365072011947632,55.77
219.97,4.01,208824.98068094254,1.0243,0.643974,12.204249196,2.78515,1.3461,6.45023,18400,10.1205,27.49625,0.798647,2048,11.5391366481781,45.95
205.29,3.87,208835.62539315224,1.03121,0.990946,12.7221838117,2.80445,1.20007,6.15931,18401,11.2885,25.66125,1.18509,2048,10.637627124786377,50.51
204.87,20.96,208847.29731607437,1.00244,2.15225,4.83607650244,2.72491,1.35889,5.50873,18402,11.1527,25.60875,2.25305,2048,11.663687467575073,37.11
274.99,26.01,208858.70501089096,1.00899,5.32772,6.55323572272,2.74283,1.33173,7.13799,18403,22.8253,34.37375,5.54129,2048,11.40059494972229,46.15
232.44,1.76,208870.49009108543,1.02341,-3.74966,13.6642947129,2.78265,1.31095,6.60625,18404,17.8666,29.055,-3.63707,2048,11.777837753295898,45.88
231.36,6.77,208882.06867814064,0.992565,2.70372,13.5886423163,2.69815,1.34117,8.10818,18405,20.848,28.92,2.93909,2048,11.570792436599731,51.2
221.19,11.34,208893.8187391758,1.03118,-1.05008,9.11623337445,2.80438,1.21722,5.88677,18406,15.8978,27.64875,-0.577281,2048,11.7428719997406,41.62
224.83,7.6,208905.25654530525,0.99715,-3.6518,9.27402142749,2.71055,1.20423,8.4598,18407,14.4174,28.10375,-3.48839,2048,11.430820941925049,35.95
189.3,10.61,208916.34529829025,1.01814,-4.7192,9.58117914194,2.76805,1.33805,5.61305,18408,16.9517,23.6625,-3.95244,2048,11.081568241119385,36.08
273.67,20.88,208928.41908574104,1.02027,2.46138,8.71146146967,2.77393,1.37533,6.82922,18409,21.8071,34.20875,2.76497,2048,12.065638065338135,45.96
238.2,5.72,208938.97813415527,1.04121,-2.10009,13.141813992,2.83265,1.37857,6.28931,18410,17.9532,29.775,-1.80985,2048,10.551843643188477,46.2
218.44,17.36,208950.03587913513,1.04156,-1.69151,6.57635727436,2.83364,1.13352,7.47266,18411,12.6938,27.305,-1.53008,2048,11.050527811050415,35.9
251.5,15.79,208962.20481467247,0.990861,2.46103,11.00022585,2.69355,1.20773,7.86097,18412,15.563,31.4375,2.61926,2048,12.161121129989624,50.68
180.65,6.5,208973.4194176197,0.993081,-4.82784,10.8529931787,2.69954,1.17209,6.70053,18413,13.9143,22.58125,-4.67057,2048,11.207310676574707,36.0
269.54,16.25,208985.14843273163,0.992907,-1.00537,11.6692884852,2.69907,1.27148,8.14734,18414,23.1064,33.6925,-0.826397,2048,11.721962213516235,46.74
227.67,15.88,208995.70071482658,1.02102,-2.55608,9.37223350848,2.77604,1.41191,6.48448,18415,19.7498,28.45875,-2.34027,2048,10.545230388641357,41.3
228.67,6.69,209006.76942443848,1.00621,1.4907,13.2416992277,2.73521,1.31141,7.87188,18416,18.1834,28.58375,1.79666,2048,11.06173300743103,45.86
227.37,5.45,209019.11068701744,1.01413,1.00171,17.0131775673,2.75697,1.30881,7.40519,18417,25.587,28.42125,1.60483,2048,12.334386348724365,56.69
233.58,15.89,209029.83892202377,1.03056,-2.58938,9.94744282467,2.80264,1.34497,5.19187,18418,19.3816,29.1975,-2.38526,2048,10.720906257629395,45.87
190.46,7.21,209041.29938602448,1.0313,-3.19035,12.4677621789,2.80471,1.23166,6.66024,18419,9.98282,23.8075,-3.01786,2048,11.453251361846924,41.7
214.57,10.68,209052.00052142143,1.03818,0.196996,14.1028290048,2.82406,1.39355,7.98352,18420,13.302,26.82125,0.479845,2048,10.693995475769043,50.59
230.34,5.34,209062.68237519264,1.01816,-0.650257,18.464388529,2.7681,1.37985,8.03325,18421,17.7587,28.7925,-0.329708,2048,10.674568176269531,66.71
196.11,5.65,209073.28284454346,1.02253,-6.44437,9.63237631312,2.78021,1.37182,6.54731,18422,20.1537,24.51375,-5.9017,2048,10.593411445617676,35.54
183.53,3.81,209084.51291131973,1.01299,-3.69632,13.147243473,2.75381,1.33742,7.36186,18423,14.9889,22.94125,-3.4724,2048,11.22225546836853,45.53
157.03,3.25,209095.6454064846,1.02519,-3.02336,15.3595462478,2.78763,1.32296,6.27257,18424,10.1765,19.62875,-2.56709,2048,11.12538194656372,46.22
183.65,2.04,209106.70618844032,1.01473,-0.707512,13.8171867049,2.75861,1.36697,7.70794,18425,8.82614,22.95625,-0.249857,2048,11.053839445114136,40.83
228.71,6.91,209119.65660881996,1.02299,0.541674,12.554231794,2.78149,1.38053,6.28786,18426,10.4945,28.58875,1.08129,2048,12.942276954650879,45.81
199.11,8.43,209130.81136512756,1.01198,0.315468,6.57997803473,2.75104,1.38438,7.38953,18427,12.7725,24.88875,0.442899,2048,11.144599437713623,31.13
266.23,10.88,209141.90613532066,1.04039,8.45826,15.2841547342,2.83031,1.14629,8.06576,18428,26.0068,33.27875,8.793,2048,11.086847066879272,65.86
233.85,20.72,209153.16682052612,1.0152,0.451255,7.29373950299,2.75992,1.58303,5.78377,18429,17.8471,29.23125,0.641167,2048,11.253429174423218,46.06
224.56,6.25,209163.87768530846,1.02777,0.497321,10.3155210726,2.79484,1.27767,6.25543,18430,18.1834,28.07,0.772312,2048,10.703644752502441,40.64
158.57,3.69,209174.90177679062,1.03022,-3.48588,18.3870677634,2.80169,1.53524,6.1657,18431,15.5564,19.82125,-2.9718,2048,11.016340255737305,51.49
223.26,16.38,209186.1584932804,1.05351,4.42702,11.3505768025,2.86771,1.02918,7.28325,18432,18.7668,27.9075,4.72631,2048,11.249516248703003,46.81
208.84,16.32,209197.03740930557,1.03882,-2.1204,5.60292557509,2.82587,1.17,7.58371,18433,12.1779,26.105,-1.96312,2048,10.871883153915405,31.59
281.22,15.55,209208.4538140297,1.03172,6.77852,17.16870172,2.80588,1.04097,7.4019,18434,36.964,35.1525,7.31741,2048,11.40938425064087,56.72
203.29,0.79,209219.64793419838,1.02927,0.416586,23.5105138382,2.79902,1.01788,5.01026,18435,29.8757,25.41125,1.28209,2048,11.186864376068115,71.18
269.54,1.84,209231.58124876022,1.08056,1.09293,19.6633604389,2.94634,0.85742,6.67547,18436,26.9861,33.6925,1.59996,2048,11.9261474609375,55.96
265.2,8.28,209242.19779920578,1.02907,0.834684,11.5692404677,2.79846,1.02932,6.80355,18437,19.6728,33.15,1.25646,2048,10.609523296356201,45.62
209.73,7.45,209253.6414284706,1.06332,-4.21401,10.7447439912,2.89596,1.22435,7.58069,18438,16.8968,26.21625,-3.81204,2048,11.436596155166626,40.39
235.72,16.4,209264.39697122574,1.04844,1.77793,6.50873067502,2.8532,1.30589,7.39159,18439,15.0868,29.465,2.3997,2048,10.748480081558228,36.62
229.24,6.1,209275.26999282837,1.04128,-3.14638,12.5709894201,2.83285,1.4054,7.56215,18440,17.5164,28.655,-2.74324,2048,10.865057706832886,45.88
194.74,5.54,209287.07609820366,1.04888,-2.87956,10.3374268438,2.85446,1.25295,7.84508,18441,13.6579,24.3425,-2.46414,2048,11.798938035964966,46.17
259.51,6.76,209298.13031888008,1.06246,2.11854,13.0874380968,2.89347,1.01648,7.44975,18442,22.0043,32.43875,2.7055,2048,11.047024726867676,46.7
297.42,0.81,209309.3979628086,1.0258,5.64052,14.5747073298,2.78933,1.37181,7.29957,18443,19.148,37.1775,6.03526,2048,11.260597944259644,51.12
261.9,16.01,209320.68538618088,1.03335,-2.12009,9.67445314992,2.81046,0.910945,7.41928,18444,22.3026,32.7375,-1.95876,2048,11.279353141784668,45.7
199.6,1.39,209331.27597808838,1.03374,-4.23375,13.2730808406,2.81157,1.26222,4.79663,18445,17.6685,24.95,-3.96329,2048,10.583632230758667,45.74
165.94,5.17,209342.72564339638,1.03265,-1.52257,9.26308770065,2.80851,1.2499,5.4814,18446,7.22778,20.7425,-1.37992,2048,11.44214391708374,36.21
254.76,2.6,209354.057420969,1.03397,6.76023,14.1255822889,2.81222,1.40932,5.14003,18447,15.8521,31.845,7.18233,2048,11.324028253555298,56.55
177.01,6.61,209364.84141635895,1.02725,-4.45545,13.039026936,2.79338,1.38351,7.39228,18448,12.1019,22.12625,-4.28047,2048,10.776905536651611,46.11
215.09,7.04,209376.7664384842,1.03209,-1.10943,9.17145018181,2.80693,1.28004,7.76265,18449,13.6791,26.88625,-0.999159,2048,11.918013334274292,41.23
168.48,6.81,209387.89230656624,1.02632,-2.66696,11.8071927231,2.79077,1.36617,6.63746,18450,12.3688,21.06,-1.8457,2048,11.118752002716064,40.83
225.83,1.83,209400.57224440575,1.00673,4.50055,13.0137239458,2.73664,1.39819,6.36155,18451,23.431,28.22875,4.84545,2048,12.672832489013672,41.45
230.06,2.89,209411.77534246445,1.01803,1.82071,14.46136037,2.76773,1.15906,5.72527,18452,17.0232,28.7575,2.00632,2048,11.196093797683716,51.34
193.34,6.71,209423.17540168762,1.03208,-0.552767,10.0193197748,2.80691,1.06954,6.60939,18453,8.11063,24.1675,-0.349287,2048,11.393004179000854,36.24
230.39,1.58,209433.74831438065,1.003,1.75644,14.0941303718,2.72645,1.36162,5.65589,18454,13.8648,28.79875,1.9933,2048,10.564882516860962,45.4
185.26,8.5,209444.4773261547,1.01539,-3.09181,13.1270119886,2.76043,1.21,5.70475,18455,11.0122,23.1575,-2.82548,2048,10.721652030944824,50.82
247.3,2.87,209456.22921442986,1.00226,5.86752,10.9895538467,2.72444,1.11605,7.37776,18456,14.4631,30.9125,6.03605,2048,11.744884729385376,40.47
229.35,11.18,209467.4602470398,1.01293,4.42323,12.0508489716,2.75366,1.14917,4.91524,18457,19.3997,28.66875,4.69891,2048,11.223745584487915,46.52
237.6,1.83,209478.67710351944,1.04333,0.809185,11.052247509,2.83867,0.849159,7.47852,18458,19.336,29.7,1.0667,2048,11.20874834060669,40.51
180.06,5.9,209489.52656316757,1.00673,-4.98155,13.6541392534,2.73665,1.21611,6.89062,18459,17.9232,22.5075,-4.30732,2048,10.842159509658813,40.81
219.3,7.33,209500.6798171997,0.997148,1.44211,9.18429467896,2.71054,1.37837,6.1317,18460,10.1215,27.4125,1.56386,2048,11.146174669265747,40.83
198.09,7.68,209513.1061527729,1.00796,-3.29985,17.1226089115,2.74,1.05154,5.88241,18461,12.8775,24.76125,-2.91927,2048,12.419195175170898,60.61
238.7,11.82,209525.6053636074,0.991701,-1.50446,20.1091289903,2.69582,1.18105,6.05076,18462,21.7448,29.8375,-1.09266,2048,12.492757320404053,65.85
179.1,1.72,209536.2750222683,1.0139,-3.24516,14.8717044669,2.75633,1.04105,6.4202,18463,13.4524,22.3875,-2.84309,2048,10.66282033920288,45.59
180.94,5.87,209547.61653876305,1.04222,-3.30146,10.8474821387,2.83551,1.20764,7.01828,18464,13.3199,22.6175,-3.17039,2048,11.334447383880615,40.86
236.56,21.4,209558.82814359665,1.01872,2.35683,10.0758175847,2.76965,1.37953,6.22659,18465,11.3099,29.57,2.50952,2048,11.203922271728516,51.11
244.64,3.11,209570.2901544571,1.01438,2.90042,17.9695422869,2.75765,1.43652,6.2249,18466,23.9611,30.58,3.323,2048,11.45383095741272,55.98
201.56,10.74,209581.0291543007,0.993263,-3.40761,10.5654720671,2.70003,1.38923,5.68978,18467,7.89734,25.195,-3.13431,2048,10.731078624725342,40.7
225.0,7.08,209592.15808272362,1.00096,0.800161,14.5433197723,2.7209,1.34604,7.81504,18468,21.7589,28.125,1.05886,2048,11.121673583984375,50.74
165.78,12.56,209603.28361415863,0.991231,-3.3984,7.5288740028,2.69455,1.22281,5.24102,18469,9.42263,20.7225,-3.11371,2048,11.117579221725464,35.7
199.52,2.41,209614.72524309158,0.966879,1.33421,15.6747615612,2.62972,1.52195,7.32623,18470,11.7676,24.94,1.97709,2048,11.435315132141113,45.52
173.91,5.77,209626.13542199135,1.03353,-3.32804,8.33821089548,2.81098,1.27161,7.28077,18471,11.8274,21.73875,-2.81537,2048,11.402549266815186,31.21
238.93,1.78,209637.68505048752,1.00257,3.4574,13.4269150752,2.72528,1.30691,5.52179,18472,16.1228,29.86625,3.81956,2048,11.541838884353638,46.37
195.06,1.01,209649.12005758286,1.01133,-0.557572,19.127483989,2.74925,1.2244,7.10375,18473,22.2827,24.3825,-0.168219,2048,11.427836894989014,51.79
223.27,10.78,209660.38411951065,1.02052,-2.38173,15.8905132371,2.77464,1.03295,7.8825,18474,18.213,27.90875,-2.13159,2048,11.257105112075806,50.92
224.01,2.82,209671.47655010223,1.04102,0.400431,13.2305106076,2.83212,1.4302,6.5876,18475,15.823,28.00125,0.646695,2048,11.085809707641602,45.93
142.43,0.43,209683.20444846153,0.988797,-3.22885,9.64313867149,2.688,1.39839,6.12936,18476,6.43236,17.80375,-3.1508,2048,11.720853090286255,30.61
235.72,1.53,209694.3851377964,0.999777,-0.588007,13.5641217924,2.71768,1.41112,7.57991,18477,15.6913,29.465,-0.281927,2048,11.17369818687439,46.15
244.0,2.2,209705.641258955,1.03254,2.97234,11.468721594,2.8082,1.24689,7.19345,18478,18.103,30.5,3.13731,2048,11.248965501785278,41.28
239.29,10.61,209716.71692323685,1.00828,1.23252,12.4653002747,2.74087,1.10318,6.3684,18479,23.5239,29.91125,1.57862,2048,11.068578243255615,46.08
178.22,0.59,209727.4154729843,1.02489,-2.96311,15.0496235418,2.78679,1.17785,5.07684,18480,20.7828,22.2775,-2.66186,2048,10.691439628601074,35.96
214.83,15.69,209738.1795938015,1.01237,-2.52181,10.0409473377,2.75213,1.2432,6.63694,18481,13.4382,26.85375,-2.22848,2048,10.75550627708435,46.77
234.44,1.86,209749.35541129112,0.998534,3.46773,17.0439571403,2.7143,1.15617,6.37284,18482,21.3556,29.305,3.96106,2048,11.168455362319946,51.76
251.72,20.7,209760.5214395523,1.00139,-0.737719,6.88260125243,2.72206,1.25633,8.5214,18483,22.0053,31.465,-0.570559,2048,11.158925771713257,45.73
240.27,5.64,209771.89676308632,0.990613,-0.616004,13.0632413067,2.69288,1.16788,6.37611,18484,25.2925,30.03375,-0.444576,2048,11.36828327178955,46.39
188.66,0.37,209783.91501021385,1.00509,-5.8992,18.2309062789,2.73215,1.22661,7.02905,18485,17.6701,23.5825,-5.63277,2048,12.010777711868286,55.92
186.42,3.25,209795.15230441093,0.99475,-0.358605,15.6798690604,2.70405,1.40088,6.21944,18486,16.2859,23.3025,-0.0869478,2048,11.229711055755615,46.65
200.85,5.99,209805.8420906067,0.996167,-0.00947971,17.1200182079,2.70788,1.39878,5.78629,18487,18.5877,25.10625,0.126504,2048,10.682775974273682,61.52
171.95,7.57,209817.54721689224,0.998809,-2.75781,11.7324442653,2.71505,1.20918,6.03236,18488,11.5086,21.49375,-2.52758,2048,11.698187112808228,40.87
208.75,12.11,209828.13747763634,1.00777,0.149468,6.26836888173,2.73948,1.2402,7.78843,18489,11.6491,26.09375,0.223118,2048,10.583216667175293,35.74
212.86,17.86,209838.94000554085,0.987836,-2.84538,6.9037521501,2.68542,1.4106,6.8492,18490,12.0655,26.6075,-2.66924,2048,10.795225381851196,40.61
240.07,10.42,209849.919608593,0.984822,-0.876897,17.0444180287,2.67734,1.52138,7.57241,18491,22.6267,30.00875,-0.569635,2048,10.9722318649292,56.9
252.24,15.81,209860.46099853516,1.0021,0.923059,10.7056083433,2.72399,1.37042,6.63553,18492,24.3374,31.53,1.15186,2048,10.533600330352783,50.76
191.68,10.76,209872.02375364304,0.975298,-3.20776,11.228539531,2.65196,1.50728,5.48674,18493,13.0661,23.96,-3.05482,2048,11.555718898773193,41.09
196.55,3.87,209884.0569357872,0.988261,0.491504,12.8153486467,2.68656,1.13511,5.71371,18494,13.4842,24.56875,0.894593,2048,12.025646209716797,45.7
147.24,2.04,209895.10825443268,0.988623,-5.99985,8.33215608351,2.68753,1.4689,6.0597,18495,12.8166,18.405,-5.90236,2048,11.044261693954468,30.93
248.19,7.08,209906.20786881447,0.99752,3.46481,13.5802236152,2.71155,1.40816,7.09365,18496,28.4746,31.02375,3.58176,2048,11.092441082000732,50.74
205.03,3.25,209918.04516911507,1.00552,-0.0897423,12.6002534077,2.73333,1.42939,5.57473,18497,15.0667,25.62875,0.139145,2048,11.830121517181396,45.95
224.34,0.86,209928.6758327484,0.981654,3.81307,17.0617985204,2.66887,1.33485,6.16086,18498,15.9212,28.0425,3.94539,2048,10.623697757720947,51.82
259.27,3.36,209940.00919818878,0.978209,6.27123,14.6201192176,2.65969,1.42795,5.40927,18499,18.3026,32.40875,6.61187,2048,11.326418399810791,51.83
249.79,1.18,209953.21683859825,0.981203,3.44508,20.0975595145,2.66766,1.47244,5.1248,18500,23.4867,31.22375,3.81221,2048,13.200404405593872,55.83
189.19,15.34,209964.2816002369,1.01218,-2.3297,7.32402798585,2.75159,1.16854,7.17581,18501,14.0084,23.64875,-2.05073,2048,11.057814836502075,40.73
230.35,2.64,209975.9550344944,0.999989,-0.755922,16.1709492126,2.71825,1.16379,6.56045,18502,12.7932,28.79375,-0.297791,2048,11.665909767150879,51.34
224.39,3.1,209986.65368294716,0.982997,3.15096,13.5808177566,2.67245,1.16678,5.88824,18503,12.6103,28.04875,3.45306,2048,10.691340684890747,45.93
179.92,1.81,209997.97474217415,0.966191,-5.58499,14.854851901,2.62791,1.2456,7.6648,18504,16.1862,22.49,-5.39081,2048,11.314124584197998,40.65
214.88,6.62,210009.14275884628,0.978249,-1.65206,9.39948402839,2.65979,1.1469,6.14634,18505,24.5572,26.86,-1.35302,2048,11.16068696975708,40.96
252.5,2.19,210020.0023844242,1.00729,0.930204,16.9213502342,2.73817,1.398,5.55853,18506,21.6591,31.5625,1.16216,2048,10.852365493774414,56.0
219.95,10.87,210031.54618287086,0.987303,-1.92397,7.10422222608,2.68398,1.28885,7.19824,18507,14.7785,27.49375,-1.8049,2048,11.536581993103027,31.45
205.98,11.75,210042.28612446785,1.02382,0.855406,10.669852096,2.7838,1.27369,7.87929,18508,8.66878,25.7475,1.04673,2048,10.732173681259155,40.91
229.72,15.68,210053.8049454689,0.989406,-0.679269,10.9207062501,2.68964,1.19404,6.78034,18509,18.4577,28.715,-0.0856556,2048,11.511809587478638,46.87
261.49,20.83,210064.49368214607,0.987904,-3.86832,9.71182647279,2.6856,1.32132,8.03048,18510,17.1025,32.68625,-3.69339,2048,10.680983543395996,50.57
223.56,10.78,210075.30593419075,0.997112,0.561942,9.77967023984,2.71044,1.10189,6.03398,18511,16.2617,27.945,0.778248,2048,10.805280447006226,41.14
183.36,7.15,210087.41785144806,1.00256,-6.48081,12.8070527445,2.72525,0.990728,7.2586,18512,15.7965,22.92,-6.17062,2048,12.104316234588623,45.34
213.88,2.47,210098.91043543816,1.00632,-1.82189,10.7719415613,2.73552,1.13526,6.63931,18513,15.8848,26.735,-1.68303,2048,11.485320568084717,41.37
189.69,12.07,210109.67147612572,1.00274,2.90409,7.53703263476,2.72573,1.0892,7.1402,18514,13.1992,23.71125,3.10767,2048,10.75323748588562,31.78
238.42,16.28,210121.04641795158,0.998743,1.5082,8.53810685984,2.71487,1.2146,7.86467,18515,18.1489,29.8025,1.65213,2048,11.366806268692017,46.2
246.51,20.96,210131.71940803528,0.997464,-3.16913,6.54221280894,2.7114,1.10816,6.47939,18516,18.3108,30.81375,-2.88378,2048,10.665807485580444,40.84
222.13,15.97,210142.3299601078,1.01751,-4.98969,8.50979279639,2.76629,1.30925,6.06615,18517,16.0688,27.76625,-4.66353,2048,10.603578567504883,40.76
216.36,1.98,210152.97565317154,1.01179,-2.14247,13.096932847,2.75053,1.35874,5.87414,18518,15.2882,27.045,-2.02867,2048,10.638799905776978,40.67
208.69,7.28,210164.47831344604,1.01652,0.998699,9.27694984559,2.76356,1.31135,6.30091,18519,8.03996,26.08625,1.14694,2048,11.495405435562134,40.73
258.42,25.99,210175.62445926666,1.02336,-0.297839,5.41098824153,2.78253,1.29821,7.73611,18520,19.2184,32.3025,-0.216802,2048,11.138887882232666,40.93
265.09,26.0,210186.4314646721,1.01854,4.32559,9.39473248355,2.76914,1.37292,8.22929,18521,21.5068,33.13625,4.68258,2048,10.799745082855225,55.81
216.03,5.53,210197.0692510605,1.0258,-3.9765,9.09796946783,2.78933,1.1984,7.69869,18522,14.4664,27.00375,-3.6662,2048,10.63018536567688,36.21
200.94,6.35,210208.94255423546,1.03401,-1.83763,11.3612188497,2.81232,1.4091,6.84676,18523,13.224,25.1175,-1.69649,2048,11.866099119186401,41.49
243.5,10.78,210220.8612730503,1.02594,1.00184,12.9839042183,2.78971,1.25347,8.33048,18524,16.5994,30.4375,1.3062,2048,11.912307262420654,45.94
293.5,26.52,210231.27327275276,1.02464,0.430745,7.71856325685,2.78609,1.20297,8.25097,18525,20.6211,36.6875,0.521866,2048,10.40487027168274,51.62
